"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"24473953",2022,3,"ATP Chall",1655228700,"14 Jun 2022","Corrientes Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Nakagawa N.","Comesana F.","855371","725780",510,285,64,177,2,0,2,2,6,2,6,"","","","","","",4,1.22,3.5,1.28,2,6,3,1,47,74,26,53,0,67,33,0
"31737965",2022,3,"ATP Chall",1655235600,"14 Jun 2022","Corrientes Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Jaziri M.","Midon L.","402865","779789",329,1398,141,3,2,0,2,6,7,3,6,"","","","","","",1.53,2.37,1.57,2.25,3,4,2,1,55,63,37,45,29,100,0,71
"53310947",2022,3,"ATP Chall",1655284200,"15 Jun 2022","Blois Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Nava E.","Kopriva V.","257507","115222",239,139,230,450,2,0,2,1,6,4,6,"","","","","","",2.1,1.66,2.1,1.66,3,2,6,1,48,75,25,52,50,100,0,50
"78193402",2022,3,"ATP Chall",1655284200,"15 Jun 2022","Blois Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Karlovskiy E.","Arnaldi M.","629607","764898",250,229,209,242,1,2,1,2,6,7,6,6,4,"","","","",3.25,1.33,2.75,1.4,1,4,4,6,54,56,44,46,67,58,42,33
"52828577",2022,1,"ATP Tour",1655287800,"15 Jun 2022","Halle ATP","1/16-finals","grass",3,"FINISHED","FINISHED","Medvedev D.","Goffin D.","412462","811823",1,39,7950,1080,1,2,0,6,3,6,2,"","","","","","",1.2,4.5,1.25,3.75,6,2,5,2,68,60,40,32,60,0,100,40
"68523625",2022,3,"ATP Chall",1655288100,"15 Jun 2022","Ilkley Chall. Men","1/8-finals","grass",3,"FINISHED","FINISHED","Pospisil V.","Herbert P.","120068","321867",133,170,474,328,2,0,2,3,6,6,7,"","","","","","",1.9,1.8,1.9,1.8,4,5,6,3,59,70,30,41,50,22,78,50
"39307648",2022,3,"ATP Chall",1655289300,"15 Jun 2022","Blois Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Marterer M.","Rybakov A.","137843","207066",191,342,303,131,1,2,0,6,3,7,6,"","","","","","",1.4,2.75,1.5,2.5,4,1,4,2,75,64,36,25,67,50,50,33
"95223979",2022,1,"ATP Tour",1655291400,"15 Jun 2022","London ATP","1/8-finals","grass",3,"FINISHED","FINISHED","De Minaur A.","Davidovich Fokina A.","284548","853474",21,44,1768,1050,2,1,2,6,4,4,6,5,7,"","","","",1.44,2.75,1.5,2.5,3,2,1,5,68,64,36,33,20,100,0,80
"10247471",2022,1,"ATP Tour",1655292900,"15 Jun 2022","Halle ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Hurkacz H.","Humbert U.","125963","659243",12,50,3258,1009,1,2,0,7,6,6,3,"","","","","","",1.44,2.75,1.5,2.5,10,5,2,0,71,63,37,29,33,25,75,67
"24219241",2022,3,"ATP Chall",1655293500,"15 Jun 2022","Ilkley Chall. Men","1/8-finals","grass",3,"FINISHED","FINISHED","Sock J.","Masur D.","143029","470661",129,233,482,239,1,2,0,6,2,7,6,"","","","","","",1.44,2.62,1.53,2.37,8,6,0,4,81,69,31,19,60,50,50,40
"72070054",2022,1,"ATP Tour",1655293800,"15 Jun 2022","Halle ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Carreno-Busta P.","Korda S.","771361","261903",19,41,1965,1073,1,2,1,6,4,0,6,6,3,"","","","",3.2,1.36,2.75,1.4,2,3,4,5,66,59,41,34,60,57,43,40
"39641509",2022,3,"ATP Chall",1655297400,"15 Jun 2022","Parma Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Geerts M.","Lajovic D.","587699","403965",280,69,183,848,2,0,2,3,6,6,7,"","","","","","",4.33,1.2,3.75,1.25,6,5,6,4,64,69,31,36,0,13,88,100
"81017669",2022,3,"ATP Chall",1655297700,"15 Jun 2022","Ilkley Chall. Men","1/8-finals","grass",3,"FINISHED","FINISHED","Verdasco F.","Lestienne C.","950978","711489",115,164,527,343,2,0,2,3,6,5,7,"","","","","","",1.5,2.5,1.53,2.37,6,7,0,2,62,66,34,38,11,100,0,89
"24647105",2022,3,"ATP Chall",1655298600,"15 Jun 2022","Corrientes Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Gomez-Herrera C.","Barrena A.","941973","631462",549,1094,55,8,1,2,1,4,6,6,4,6,4,"","","","",1.2,4.33,1.28,3.5,0,2,5,2,53,52,48,47,33,38,62,67
"40497723",2022,3,"ATP Chall",1655298900,"15 Jun 2022","Corrientes Chall. Men","1/8-finals","clay",2,"FINISHED","RETIRED","Heide G.","Hardt N.","312908","822663",423,314,94,155,2,0,1,1,6,2,3,"","","","","","",2.75,1.4,2.62,1.44,2,3,2,1,43,63,37,57,50,100,0,50
"73072659",2022,1,"ATP Tour",1655300400,"15 Jun 2022","Halle ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Kyrgios N.","Tsitsipas S.","935169","249143",65,6,893,4945,1,2,1,5,7,6,2,6,4,"","","","",1.61,2.3,1.66,2.1,9,18,2,5,76,66,34,24,30,13,88,70
"37577282",2022,1,"ATP Tour",1655300400,"15 Jun 2022","London ATP","1/16-finals","grass",3,"FINISHED","FINISHED","Shapovalov D.","Paul T.","952560","650985",15,35,2473,1113,2,1,2,4,6,6,2,4,6,"","","","",1.44,2.75,1.5,2.5,11,1,6,4,67,61,39,33,22,50,50,78
"23991226",2022,1,"ATP Tour",1655300700,"15 Jun 2022","London ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Van De Zandschulp B.","Dimitrov G.","165843","945948",29,22,1364,1740,1,2,0,7,6,6,3,"","","","","","",3.5,1.3,3,1.36,10,8,0,5,84,61,39,16,29,50,50,71
"37358692",2022,3,"ATP Chall",1655303400,"15 Jun 2022","Parma Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Ymer E.","Ionel N. D.","927805","721837",148,328,409,142,1,2,0,6,1,6,4,"","","","","","",1.3,3.4,1.36,3,2,1,5,3,78,52,48,22,38,0,100,63
"95494941",2022,3,"ATP Chall",1655305800,"15 Jun 2022","Parma Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Kovalik J.","Giannessi A.","869004","628610",221,203,258,287,1,2,0,6,1,6,3,"","","","","","",1.66,2.1,1.66,2.1,4,1,3,2,71,51,49,29,67,0,100,33
"47143163",2022,1,"ATP Tour",1655307600,"15 Jun 2022","London ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Draper J.","Ruusuvuori E.","771934","384119",99,56,582,945,2,0,2,2,6,6,7,"","","","","","",1.57,2.37,1.61,2.2,11,12,6,1,61,81,19,39,0,22,78,100
"56386508",2022,3,"ATP Chall",1655308800,"15 Jun 2022","Ilkley Chall. Men","1/8-finals","grass",3,"FINISHED","FINISHED","Grenier H.","Vesely J.","947022","191042",142,71,442,824,2,1,2,3,6,7,6,3,6,"","","","",3,1.36,2.62,1.44,10,26,4,3,62,74,26,38,50,33,67,50
"41043033",2022,1,"ATP Tour",1655309100,"15 Jun 2022","Halle ATP","1/8-finals","grass",3,"FINISHED","FINISHED","McDonald M.","Auger-Aliassime F.","476352","710995",53,9,961,3895,2,0,2,6,7,1,6,"","","","","","",4.5,1.2,3.75,1.25,0,15,2,1,56,71,29,44,0,75,25,100
"40242869",2022,3,"ATP Chall",1655309400,"15 Jun 2022","Blois Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Skatov T.","Milojevic N.","508090","302790",231,184,241,316,2,1,2,6,4,4,6,4,6,"","","","",1.61,2.2,1.66,2.1,0,14,1,3,58,68,32,42,50,25,75,50
"40173613",2022,3,"ATP Chall",1655310300,"15 Jun 2022","Corrientes Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Ficovich J. P.","Aboian V.","210284","992243",175,573,324,49,1,2,0,6,4,6,2,"","","","","","",1.14,5.5,1.2,4.33,5,1,1,3,63,50,50,37,63,33,67,38
"40139297",2022,3,"ATP Chall",1655311200,"15 Jun 2022","Parma Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Galan D. E.","Arnaboldi A.","613323","659274",113,210,529,273,2,1,2,6,7,6,0,6,7,"","","","",1.33,3.25,1.4,2.75,11,5,4,2,73,63,37,27,50,50,50,50
"63774957",2022,1,"ATP Tour",1655314800,"15 Jun 2022","London ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Bublik A.","Cilic M.","732840","787209",37,17,1105,2130,2,0,2,6,7,5,7,"","","","","","",2.75,1.44,2.5,1.5,13,9,5,3,64,77,23,36,100,100,0,0
"84114537",2022,3,"ATP Chall",1655316300,"15 Jun 2022","Corrientes Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Navone M.","Monzon I.","106539","325241",519,579,62,48,1,2,0,6,2,6,4,"","","","","","",1.53,2.37,1.61,2.2,0,0,5,4,62,53,47,38,67,25,75,33
"77052186",2022,3,"ATP Chall",1655370300,"16 Jun 2022","Parma Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Cecchinato M.","Taberner C.","575829","251549",206,88,280,695,1,2,0,6,2,6,2,"","","","","","",2.1,1.66,2,1.72,6,0,1,1,67,48,52,33,63,25,75,38
"81698803",2022,3,"ATP Chall",1655372100,"16 Jun 2022","Blois Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","van Assche L.","Furness E.","682682","441194",383,234,112,238,1,2,1,2,6,6,4,6,3,"","","","",2.37,1.53,2.25,1.57,1,3,2,1,55,54,46,45,56,36,64,44
"39914482",2022,3,"ATP Chall",1655372400,"16 Jun 2022","Blois Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Serdarusic N.","Sanchez Izquierdo N.","681223","939420",174,298,325,165,2,0,2,3,6,2,6,"","","","","","",1.61,2.2,1.66,2.1,3,0,3,2,51,72,28,49,100,44,56,0
"10227071",2022,1,"ATP Tour",1655374200,"16 Jun 2022","Halle ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Djere L.","Khachanov K.","350409","536679",62,23,911,1710,2,0,2,6,7,4,6,"","","","","","",5.5,1.14,4.33,1.2,9,5,4,1,59,72,28,41,67,30,70,33
"86033882",2022,3,"ATP Chall",1655374200,"16 Jun 2022","Ilkley Chall. Men","1/8-finals","grass",3,"FINISHED","FINISHED","Borges N.","Seppi A.","601224","453423",128,151,489,398,2,0,2,4,6,5,7,"","","","","","",2.2,1.61,2.1,1.66,4,3,2,1,51,59,41,49,27,83,17,73
"78702426",2022,3,"ATP Chall",1655377200,"16 Jun 2022","Parma Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Monteiro T.","Zeppieri G.","261646","713412",96,173,621,325,2,0,2,3,6,4,6,"","","","","","",1.72,2,1.72,2,6,5,0,2,63,73,27,38,0,50,50,100
"37792606",2022,1,"ATP Tour",1655377800,"16 Jun 2022","London ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Paul T.","Wawrinka S.","650985","278192",35,290,1113,169,1,2,0,6,1,6,4,"","","","","","",1.61,2.3,1.66,2.1,2,1,0,2,71,58,42,29,30,0,100,70
"69276905",2022,3,"ATP Chall",1655381100,"16 Jun 2022","Ilkley Chall. Men","1/8-finals","grass",3,"FINISHED","FINISHED","Ofner S.","Popyrin A.","755374","338460",219,92,263,655,2,1,2,7,6,6,7,6,7,"","","","",2,1.72,1.9,1.8,10,16,6,1,74,80,20,26,0,0,100,100
"24533521",2022,1,"ATP Tour",1655381400,"16 Jun 2022","Halle ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Basilashvili N.","Otte O.","309924","925629",25,51,1628,1000,2,1,2,6,4,0,6,6,7,"","","","",1.9,1.9,1.83,1.83,2,15,4,7,64,70,30,36,25,38,63,75
"37764739",2022,3,"ATP Chall",1655382000,"16 Jun 2022","Blois Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Novak D.","Olivieri G. A.","923051","622434",147,222,412,251,2,0,2,2,6,4,6,"","","","","","",1.61,2.2,1.66,2.1,0,8,1,3,52,69,31,48,100,80,20,0
"63880158",2022,1,"ATP Tour",1655382900,"16 Jun 2022","London ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Kudla D.","Berrettini M.","698300","692847",82,10,733,3570,2,1,2,6,3,6,7,4,6,"","","","",5,1.16,4,1.22,5,22,4,3,66,67,33,34,22,29,71,78
"78774848",2022,3,"ATP Chall",1655383500,"16 Jun 2022","Parma Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Coric B.","Cobolli F.","663803","374892",255,150,203,403,1,2,0,7,5,6,4,"","","","","","",1.44,2.62,1.5,2.5,4,2,3,4,72,60,40,28,38,33,67,63
"17061311",2022,3,"ATP Chall",1655385000,"16 Jun 2022","Corrientes Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Descotte M. F.","Comesana F.","214377","725780",480,285,75,177,2,1,2,7,5,2,6,4,6,"","","","",6,1.12,4.5,1.18,0,7,4,1,55,66,34,45,60,38,62,40
"42387446",2022,3,"ATP Chall",1655385000,"16 Jun 2022","Corrientes Chall. Men","1/8-finals","clay",2,"FINISHED","RETIRED","Andreozzi G.","Burruchaga R. A.","141694","500206",547,394,55,106,2,0,0,2,4,"","","","","","","","",2.25,1.57,2.2,1.61,1,0,0,2,57,68,32,43,0,25,75,100
"67685296",2022,3,"ATP Chall",1655389200,"16 Jun 2022","Corrientes Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Midon L.","Reis Da Silva J.","779789","835430",1398,546,3,56,2,1,2,6,3,1,6,5,7,"","","","",2.37,1.53,2.2,1.61,6,0,2,1,50,55,45,50,33,47,53,67
"67825859",2022,1,"ATP Tour",1655389500,"16 Jun 2022","Halle ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Medvedev D.","Ivashka I.","412462","750462",1,42,7950,1060,1,2,0,7,6,6,3,"","","","","","",1.16,5,1.22,4,10,2,4,0,73,64,36,27,17,0,100,83
"95792403",2022,3,"ATP Chall",1655391000,"16 Jun 2022","Ilkley Chall. Men","1/8-finals","grass",3,"FINISHED","FINISHED","Cox D.","Bergs Z.","592325","192912",505,207,66,280,2,0,2,6,7,4,6,"","","","","","",3.4,1.3,2.75,1.4,3,6,3,0,67,80,20,33,0,50,50,100
"52447266",2022,1,"ATP Tour",1655394000,"16 Jun 2022","London ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Peniston R.","Cerundolo F.","362646","986053",180,46,321,1035,1,2,1,6,0,4,6,6,4,"","","","",1.53,2.5,1.61,2.2,4,1,3,4,62,56,44,38,63,29,71,38
"38958828",2022,3,"ATP Chall",1655394000,"16 Jun 2022","Ilkley Chall. Men","1/8-finals","grass",3,"FINISHED","FINISHED","Millman J.","Brouwer G.","884527","452892",87,223,698,250,2,0,2,4,6,2,6,"","","","","","",1.9,1.8,1.9,1.8,5,6,2,5,62,69,31,38,0,43,57,100
"25900493",2022,3,"ATP Chall",1655394600,"16 Jun 2022","Corrientes Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Juarez F.","Lingua Lavallen A. L.","974089","193495",351,426,126,94,2,1,2,7,6,6,7,5,7,"","","","",1.83,1.83,1.83,1.83,1,0,6,4,57,60,40,43,36,38,62,64
"99054656",2022,3,"ATP Chall",1655395800,"16 Jun 2022","Blois Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Muller A.","Ugo Carabelli C.","163041","382841",216,131,266,475,1,2,1,6,7,6,4,6,1,"","","","",2.2,1.61,2.1,1.66,5,2,2,5,69,57,43,31,63,50,50,38
"36628608",2022,3,"ATP Chall",1655395800,"16 Jun 2022","Parma Chall. Men","1/8-finals","clay",2,"FINISHED","FINISHED","Etcheverry T. M.","Tseng C. H.","418622","176447",80,97,764,608,2,1,2,6,2,5,7,3,6,"","","","",1.66,2.1,1.72,2,8,6,2,5,59,59,41,41,33,50,50,67
"85604740",2022,1,"ATP Tour",1655396400,"16 Jun 2022","Halle ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Griekspoor T.","Bautista-Agut R.","646890","467387",61,20,914,1858,2,1,2,7,6,4,6,2,6,"","","","",2.37,1.57,2.2,1.61,16,2,3,2,63,74,26,37,13,67,33,88
"23325882",2022,1,"ATP Tour",1655402100,"16 Jun 2022","London ATP","1/8-finals","grass",3,"FINISHED","FINISHED","Krajinovic F.","Querrey S.","804480","110329",48,121,1010,512,1,2,1,4,6,6,3,6,4,"","","","",2.75,1.44,2.5,1.5,6,19,3,3,73,71,29,27,33,25,75,67
"96484880",2022,3,"ATP Chall",1655457000,"17 Jun 2022","Parma Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Arnaboldi A.","Ymer E.","659274","927805",210,148,273,409,2,0,2,3,6,5,7,"","","","","","",3,1.36,2.62,1.44,6,7,5,6,55,63,37,45,20,50,50,80
"59456042",2022,3,"ATP Chall",1655458800,"17 Jun 2022","Blois Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Marterer M.","Kopriva V.","137843","115222",191,139,303,450,2,0,2,5,7,3,6,"","","","","","",1.83,1.83,1.83,1.83,4,1,2,2,63,68,32,37,0,50,50,100
"90036556",2022,3,"ATP Chall",1655458800,"17 Jun 2022","Blois Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Karlovskiy E.","Milojevic N.","629607","302790",250,184,209,316,2,1,2,1,6,6,4,2,6,"","","","",2.2,1.61,2.1,1.66,3,12,10,6,48,62,38,52,43,38,63,57
"82349953",2022,1,"ATP Tour",1655460600,"17 Jun 2022","Halle ATP","Quarter-finals","grass",3,"FINISHED","FINISHED","Otte O.","Khachanov K.","925629","536679",51,23,1000,1710,1,2,1,4,6,7,6,6,4,"","","","",2.3,1.61,2.2,1.61,22,11,10,3,69,76,24,31,100,11,89,0
"28771751",2022,3,"ATP Chall",1655460600,"17 Jun 2022","Ilkley Chall. Men","Quarter-finals","grass",3,"FINISHED","RETIRED","Lestienne C.","Herbert P.","711489","321867",164,170,343,328,1,1,1,6,4,2,6,2,3,"","","","",3.25,1.33,2.75,1.4,1,8,1,3,63,62,38,37,67,60,40,33
"69063091",2022,1,"ATP Tour",1655464200,"17 Jun 2022","London ATP","Quarter-finals","grass",3,"FINISHED","FINISHED","Davidovich Fokina A.","Van De Zandschulp B.","853474","165843",44,29,1050,1364,2,0,2,2,6,4,6,"","","","","","",2.2,1.66,2,1.72,3,5,2,5,57,66,34,43,100,67,33,0
"60385087",2022,3,"ATP Chall",1655464800,"17 Jun 2022","Parma Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Zeppieri G.","Coric B.","713412","663803",173,255,325,203,2,1,2,7,6,3,6,4,6,"","","","",2.62,1.44,2.37,1.53,12,9,3,1,69,80,20,31,100,50,50,0
"19691714",2022,3,"ATP Chall",1655466300,"17 Jun 2022","Ilkley Chall. Men","Quarter-finals","grass",3,"FINISHED","FINISHED","Sock J.","Vesely J.","143029","191042",129,71,482,824,1,2,1,7,6,3,6,7,6,"","","","",1.83,1.83,1.83,1.83,12,30,2,4,71,81,19,29,100,29,71,0
"22040160",2022,3,"ATP Chall",1655467800,"17 Jun 2022","Blois Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Sanchez Izquierdo N.","van Assche L.","939420","682682",298,383,165,112,2,0,2,4,6,6,7,"","","","","","",1.66,2.1,1.72,2,7,4,10,6,53,61,39,47,50,40,60,50
"31417100",2022,3,"ATP Chall",1655468400,"17 Jun 2022","Ilkley Chall. Men","Quarter-finals","grass",3,"FINISHED","FINISHED","Seppi A.","Bergs Z.","453423","192912",151,207,398,280,2,1,2,2,6,7,5,3,6,"","","","",1.72,2,1.72,2,4,9,2,2,57,63,37,43,33,50,50,67
"60409527",2022,1,"ATP Tour",1655469600,"17 Jun 2022","Halle ATP","Quarter-finals","grass",3,"FINISHED","FINISHED","Medvedev D.","Bautista-Agut R.","412462","467387",1,20,7950,1858,1,2,0,6,2,6,4,"","","","","","",1.33,3.4,1.4,2.75,8,0,4,2,67,59,41,33,60,0,100,40
"39061091",2022,1,"ATP Tour",1655469600,"17 Jun 2022","London ATP","Quarter-finals","grass",3,"FINISHED","FINISHED","Paul T.","Berrettini M.","650985","692847",35,10,1113,3570,2,0,2,4,6,2,6,"","","","","","",3.2,1.36,2.62,1.44,3,3,4,2,49,74,26,51,50,44,56,50
"83215272",2022,3,"ATP Chall",1655471400,"17 Jun 2022","Corrientes Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Reis Da Silva J.","Comesana F.","835430","725780",546,285,56,177,2,0,2,1,6,2,6,"","","","","","",4.5,1.18,3.75,1.25,2,4,1,1,45,68,32,55,50,46,54,50
"43093857",2022,3,"ATP Chall",1655474400,"17 Jun 2022","Parma Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Tseng C. H.","Cecchinato M.","176447","575829",97,206,608,280,2,1,2,3,6,6,4,2,6,"","","","",1.72,2,1.72,2,2,7,6,2,54,63,37,46,18,33,67,82
"89344593",2022,1,"ATP Tour",1655475300,"17 Jun 2022","London ATP","Quarter-finals","grass",3,"FINISHED","FINISHED","Peniston R.","Krajinovic F.","362646","804480",180,48,321,1010,2,1,2,6,4,3,6,3,6,"","","","",2.62,1.5,2.25,1.57,11,5,3,2,61,64,36,39,14,80,20,86
"24257518",2022,1,"ATP Tour",1655475900,"17 Jun 2022","Halle ATP","Quarter-finals","grass",3,"FINISHED","FINISHED","Carreno-Busta P.","Kyrgios N.","771361","935169",19,65,1965,893,2,0,2,4,6,2,6,"","","","","","",4,1.25,3.25,1.33,0,13,3,0,58,84,16,42,0,43,57,0
"61790538",2022,3,"ATP Chall",1655476200,"17 Jun 2022","Corrientes Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Lingua Lavallen A. L.","Burruchaga R. A.","193495","500206",426,394,94,106,2,0,2,3,6,4,6,"","","","","","",2.1,1.66,2,1.72,0,1,4,3,51,58,42,49,50,45,55,50
"11559337",2022,3,"ATP Chall",1655477100,"17 Jun 2022","Blois Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Olivieri G. A.","Muller A.","622434","163041",222,216,251,266,2,0,2,1,6,1,6,"","","","","","",2.25,1.57,2.2,1.61,2,1,0,1,52,70,30,48,0,38,62,100
"44896173",2022,3,"ATP Chall",1655477100,"17 Jun 2022","Ilkley Chall. Men","Quarter-finals","grass",3,"FINISHED","FINISHED","Brouwer G.","Popyrin A.","452892","338460",223,92,250,655,2,0,2,0,6,5,7,"","","","","","",1.72,2,1.8,1.9,7,7,4,4,54,71,29,46,0,36,64,100
"25170434",2022,1,"ATP Tour",1655481300,"17 Jun 2022","Halle ATP","Quarter-finals","grass",3,"FINISHED","FINISHED","Hurkacz H.","Auger-Aliassime F.","125963","710995",12,9,3258,3895,1,2,0,7,6,7,6,"","","","","","",2.5,1.53,2.25,1.57,6,21,1,0,71,78,22,29,0,0,100,0
"76865521",2022,3,"ATP Chall",1655483400,"17 Jun 2022","Corrientes Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Navone M.","Gomez-Herrera C.","106539","941973",519,549,62,55,1,2,0,7,6,7,6,"","","","","","",2,1.72,2,1.72,1,0,5,8,55,51,49,45,38,42,58,62
"76587469",2022,1,"ATP Tour",1655484000,"17 Jun 2022","London ATP","Quarter-finals","grass",3,"FINISHED","FINISHED","Ruusuvuori E.","Cilic M.","384119","787209",56,17,945,2130,2,0,2,6,7,4,6,"","","","","","",3.2,1.36,2.62,1.44,4,11,6,6,61,73,27,39,50,33,67,50
"38630713",2022,3,"ATP Chall",1655486400,"17 Jun 2022","Parma Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Kovalik J.","Lajovic D.","869004","403965",221,69,258,848,2,0,2,4,6,2,6,"","","","","","",2.62,1.44,2.5,1.5,1,4,2,3,55,75,25,45,0,30,70,100
"23644347",2022,3,"ATP Chall",1655493600,"17 Jun 2022","Corrientes Chall. Men","Quarter-finals","clay",2,"FINISHED","FINISHED","Ficovich J. P.","Hardt N.","210284","822663",175,314,324,155,1,2,0,7,6,6,4,"","","","","","",1.44,2.62,1.5,2.5,2,0,0,4,65,57,43,35,50,67,33,50
"12333284",2022,1,"ATP Tour",1655543100,"18 Jun 2022","Mallorca ATP - Qualification","Qualifier","grass",3,"FINISHED","FINISHED","Virtanen O.","Daniel T.","923060","646738","","","","",2,0,2,5,7,3,6,"","","","","","","","","","",4,3,9,4,61,71,29,39,0,29,71,100
"87399082",2022,1,"ATP Tour",1655543400,"18 Jun 2022","Mallorca ATP - Qualification","Qualifier","grass",3,"FINISHED","FINISHED","Bellier A.","Taberner C.","396263","251549","","","","",1,2,0,6,3,7,6,"","","","","","","","","","",13,2,3,4,79,66,34,21,25,0,100,75
"26616990",2022,3,"ATP Chall",1655547000,"18 Jun 2022","Ilkley Chall. Men","Semi-finals","grass",3,"FINISHED","FINISHED","Bergs Z.","Popyrin A.","192912","338460",207,92,280,655,1,2,0,6,2,7,5,"","","","","","",2.62,1.44,2.5,1.5,7,2,1,3,73,56,44,27,43,0,100,57
"25800400",2022,1,"ATP Tour",1655548500,"18 Jun 2022","Eastbourne ATP - Qualification","Qualifier","grass",3,"FINISHED","FINISHED","Gaston H.","Broady L.","204208","568273","","","","",2,0,2,0,6,2,6,"","","","","","","","","","",3,2,4,1,44,74,26,56,0,83,17,100
"31493303",2022,1,"ATP Tour",1655548800,"18 Jun 2022","Mallorca ATP - Qualification","Qualifier","grass",3,"FINISHED","FINISHED","Tabilo A.","Miedler L.","556041","810765","","","","",1,2,1,3,6,6,3,6,4,"","","","","","","","",10,9,6,5,66,60,40,34,38,20,80,63
"17141352",2022,1,"ATP Tour",1655548800,"18 Jun 2022","Eastbourne ATP - Qualification","Qualifier","grass",3,"FINISHED","FINISHED","Gray A.","Ymer M.","859641","730346","","","","",2,1,2,7,6,5,7,6,7,"","","","","","","","",3,3,3,4,59,62,38,41,40,28,72,60
"66369971",2022,1,"ATP Tour",1655550000,"18 Jun 2022","Mallorca ATP - Qualification","Qualifier","grass",3,"FINISHED","FINISHED","Basilashvili N.","Rosenkranz M.","309924","844257","","","","",2,0,2,6,7,6,7,"","","","","","","","","","",8,22,4,12,75,71,29,25,0,0,0,100
"76263178",2022,1,"ATP Tour",1655550000,"18 Jun 2022","Mallorca ATP - Qualification","Qualifier","grass",3,"FINISHED","FINISHED","Struff J-L.","Verdasco F.","855008","950978","","","","",2,0,2,4,6,3,6,"","","","","","","","","","",4,2,2,1,63,72,28,37,0,100,0,100
"99544633",2022,1,"ATP Tour",1655552700,"18 Jun 2022","Eastbourne ATP - Qualification","Qualifier","grass",3,"FINISHED","FINISHED","Jubb P.","Johnson S.","130717","581502","","","","",2,1,2,6,7,6,1,3,6,"","","","","","","","",4,13,2,7,66,67,33,34,18,11,89,82
"41163131",2022,3,"ATP Chall",1655553300,"18 Jun 2022","Ilkley Chall. Men","Semi-finals","grass",3,"FINISHED","FINISHED","Lestienne C.","Sock J.","711489","143029",164,129,343,482,2,1,2,5,7,6,2,4,6,"","","","",4.33,1.2,3.75,1.25,8,5,5,4,63,58,42,37,36,31,69,64
