"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"45912258",2021,3,"ATP Chall",1614517800,"28 Feb 2021","Nur-Sultan Chall. Men (indoor)","Final","hard",1,"FINISHED","FINISHED","McDonald M.","Rodionov J.","476352","812285",139,152,515,463,1,2,0,6,1,6,2,"","","","","","",1.3,3.4,1.36,3,7,0,2,2,72,48,52,28,67,0,100,33
"65842946",2021,3,"ATP Chall",1614517800,"28 Feb 2021","St. Petersburg Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Bergs Z.","Fatic N.","192912","512382","","","","",1,2,0,6,4,6,2,"","","","","","",1.4,2.75,1.44,2.62,"","","","","","","","","","","",""
"39562462",2021,3,"ATP Chall",1614517800,"28 Feb 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Heliovaara H.","Esteve L. E.","338721","397043","","","","",2,0,2,2,6,4,6,"","","","","","",6.5,1.1,5,1.14,"","","","","","","","","","","",""
"84930512",2021,3,"ATP Chall",1614517800,"28 Feb 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Ehrat S.","Echeverria J.","624460","939153","","","","",1,2,0,6,0,7,6,"","","","","","",1.05,8.5,1.08,7,"","","","","","","","","","","",""
"75632106",2021,3,"ATP Chall",1614518100,"28 Feb 2021","Gran Canaria Chall. Men","Final","clay",2,"FINISHED","FINISHED","Diez S.","Couacaud E.","292466","335034",190,216,365,305,2,0,2,6,7,6,7,"","","","","","",1.8,1.9,1.8,1.9,1,12,3,0,58,64,36,42,20,25,75,80
"70616337",2021,1,"ATP Tour",1614521400,"28 Feb 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Sakamoto P.","Velotti A.","839524","708388","","","","",2,0,2,3,6,4,6,"","","","","","",2.25,1.57,2.2,1.61,1,4,2,2,55,60,40,45,8,38,63,92
"82970221",2021,1,"ATP Tour",1614521400,"28 Feb 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Clezar G.","Cerundolo F.","620530","986053","","","","",2,1,2,6,2,3,6,2,6,"","","","",5,1.16,4,1.22,1,2,1,1,55,62,38,45,50,36,64,50
"72109818",2021,1,"ATP Tour",1614521400,"28 Feb 2021","Montpellier ATP (indoor)","Final","hard",1,"FINISHED","FINISHED","Bautista-Agut R.","Goffin D.","467387","811823",13,15,2710,2600,2,1,2,7,5,4,6,2,6,"","","","",1.4,3,1.44,2.62,7,13,1,3,61,66,34,39,33,57,43,67
"52959167",2021,3,"ATP Chall",1614524400,"28 Feb 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Bortolotti M.","Toledo B. P.","529443","812257","","","","",2,0,2,1,6,5,7,"","","","","","",2.37,1.53,2.25,1.57,"","","","","","","","","","","",""
"16977673",2021,3,"ATP Chall",1614525000,"28 Feb 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Roca Batalla O.","Nava E.","198966","257507","","","","",2,1,2,6,2,4,6,2,6,"","","","",2.1,1.66,2.1,1.66,"","","","","","","","","","","",""
"95825560",2021,3,"ATP Chall",1614528600,"28 Feb 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Jianu F. C.","Marrero Curbelo I.","574262","237390","","","","",1,2,1,5,7,6,3,6,2,"","","","",1.07,7.5,1.11,6,"","","","","","","","","","","",""
"24254521",2021,1,"ATP Tour",1614528900,"28 Feb 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","RETIRED","Munar J.","Baez S.","292653","956292","","","","",1,1,1,5,7,6,3,2,1,"","","","",1.8,1.9,1.8,1.9,1,0,2,2,62,57,43,38,18,17,83,82
"34176379",2021,1,"ATP Tour",1614528900,"28 Feb 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Varillas J. P.","Altmaier D.","820964","677372","","","","",2,1,2,4,6,7,6,5,7,"","","","",2.25,1.57,2.2,1.61,5,21,3,3,64,66,34,36,17,36,64,83
"73303573",2021,3,"ATP Chall",1614530400,"28 Feb 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Marti Pujolras A.","Nejedly P.","846291","269077","","","","",1,2,1,6,3,1,6,6,3,"","","","",1.5,2.5,1.53,2.37,"","","","","","","","","","","",""
"38840209",2021,3,"ATP Chall",1614530700,"28 Feb 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Martin Tiffon P.","Doumbia S.","412512","466097","","","","",2,1,2,6,7,6,4,6,7,"","","","",1.36,3,1.4,2.75,"","","","","","","","","","","",""
"36580027",2021,3,"ATP Chall",1614533400,"28 Feb 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","RETIRED","Zeppieri G.","Cervantes I.","713412","625172","","","","",1,1,0,6,3,1,0,"","","","","","",1.66,2.1,1.72,2,"","","","","","","","","","","",""
"59370194",2021,1,"ATP Tour",1614538800,"28 Feb 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Domingues J.","Escobedo E.","639988","965485","","","","",2,1,2,1,6,6,1,3,6,"","","","",2.25,1.57,2.2,1.61,6,1,0,2,56,59,41,44,50,57,43,50
"20190526",2021,1,"ATP Tour",1614540900,"28 Feb 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Seyboth Wild T.","Klein L.","832213","505077","","","","",2,0,2,3,6,5,7,"","","","","","",1.5,2.5,1.53,2.37,5,4,3,3,68,72,28,32,0,100,0,100
"26931739",2021,1,"ATP Tour",1614546300,"28 Feb 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Kicker N.","Kovalik J.","713937","869004","","","","",1,2,1,1,6,7,6,7,5,"","","","",2.37,1.53,2.25,1.57,2,5,0,4,52,56,44,48,38,58,42,63
"79011322",2021,1,"ATP Tour",1614546600,"28 Feb 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Nagal S.","Vilella M. M.","432652","294710","","","","",1,2,0,6,4,6,2,"","","","","","",2.5,1.5,2.25,1.57,1,3,1,6,62,55,45,38,80,14,86,20
"42124450",2021,1,"ATP Tour",1614550500,"28 Feb 2021","Cordoba ATP","Final","clay",2,"FINISHED","FINISHED","Ramos A.","Cerundolo J. M.","702948","994078",47,335,1210,132,2,1,2,0,6,6,2,2,6,"","","","",1.5,2.62,1.5,2.5,1,0,3,4,51,59,41,49,27,46,54,73
"10263519",2021,3,"ATP Chall",1614571800,"01 Mar 2021","Nur-Sultan 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Wu Tung-Lin","Bobrov B.","827001","595383","","","","",1,2,0,7,5,7,5,"","","","","","",1.25,3.75,1.33,3.25,0,0,0,0,0,0,0,0,0,0,0,0
"19405928",2021,3,"ATP Chall",1614571800,"01 Mar 2021","Nur-Sultan 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Lenz J.","Manafov V.","861082","378647","","","","",2,1,2,7,6,5,7,4,6,"","","","",1.3,3.4,1.36,3,0,0,0,0,0,0,0,0,0,0,0,0
"15960076",2021,3,"ATP Chall",1614579900,"01 Mar 2021","Nur-Sultan 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Blanch U.","Kachmazov A.","695936","966284","","","","",2,1,2,2,6,6,4,3,6,"","","","",1.36,3,1.4,2.75,"","","","","","","","","","","",""
"85966577",2021,3,"ATP Chall",1614581700,"01 Mar 2021","Nur-Sultan 2 Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Peniston R.","Virtanen O.","362646","923060","","","","",1,2,0,6,1,6,3,"","","","","","",1.83,1.83,1.83,1.83,"","","","","","","","","","","",""
"92558617",2021,3,"ATP Chall",1614582300,"01 Mar 2021","St. Petersburg Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Lehecka J.","Kuznetsov An.","563621","473032","","","","",2,0,2,3,6,1,6,"","","","","","",1.83,1.83,1.83,1.83,0,0,0,0,0,0,0,0,0,0,0,0
"43543882",2021,3,"ATP Chall",1614586500,"01 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Ferreira Silva F.","Kukushkin M.","202565","788021",184,94,383,796,1,2,0,6,3,7,5,"","","","","","",2.25,1.57,2.2,1.61,4,5,1,4,69,59,41,31,43,20,80,57
"69133181",2021,3,"ATP Chall",1614587700,"01 Mar 2021","St. Petersburg Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Bega A.","Catarina L.","313158","712776","","","","",2,0,2,2,6,3,6,"","","","","","",1.72,2,1.8,1.9,0,0,0,0,0,0,0,0,0,0,0,0
"62602053",2021,3,"ATP Chall",1614588000,"01 Mar 2021","St. Petersburg Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Dubrivnyy A.","Mansouri S.","482780","494488","","","","",1,2,1,4,6,7,6,6,0,"","","","",1.61,2.2,1.66,2.1,0,0,0,0,0,0,0,0,0,0,0,0
"19367165",2021,3,"ATP Chall",1614589200,"01 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Ramanathan R.","Grenier H.","364318","947022",200,251,352,235,1,2,1,6,4,3,6,6,3,"","","","",2,1.72,1.9,1.8,13,7,5,4,68,70,30,32,67,25,75,33
"19596809",2021,3,"ATP Chall",1614592800,"01 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","RETIRED","Muller A.","Istomin D.","163041","742506",194,195,358,358,2,0,1,3,6,1,3,"","","","","","",1.53,2.37,1.61,2.2,1,1,2,1,46,65,35,54,100,40,60,0
"82440892",2021,3,"ATP Chall",1614593400,"01 Mar 2021","St. Petersburg Chall. Men - Qualification (indoor)","Qualifier","hard",1,"FINISHED","FINISHED","Nedelko I.","Bergs Z.","590989","192912","","","","",2,0,2,2,6,1,6,"","","","","","",5,1.14,4.33,1.2,"","","","","","","","","","","",""
"91497853",2021,3,"ATP Chall",1614595200,"01 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Serdarusic N.","Vatutin A.","681223","734428",302,262,172,225,2,1,2,4,6,6,3,0,6,"","","","",1.83,1.83,1.83,1.83,7,3,4,2,55,59,41,45,38,100,0,63
"21840440",2021,3,"ATP Chall",1614596700,"01 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Yevseyev D.","Ito T.","717538","227550",390,204,109,342,2,1,2,4,6,6,2,3,6,"","","","",2.62,1.44,2.37,1.53,4,1,5,5,59,64,36,41,75,33,67,25
"33926896",2021,3,"ATP Chall",1614596700,"01 Mar 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Nava E.","Toledo B. P.","257507","812257","","","","",1,2,1,6,1,3,6,6,4,"","","","",1.33,3.25,1.36,3,0,0,0,0,0,0,0,0,0,0,0,0
"36198991",2021,3,"ATP Chall",1614597000,"01 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Donskoy E.","Ofner S.","182008","755374",123,169,585,410,2,0,2,2,6,4,6,"","","","","","",1.57,2.25,1.61,2.2,5,6,3,1,62,71,29,38,0,75,25,100
"29150103",2021,3,"ATP Chall",1614597000,"01 Mar 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Jianu F. C.","Doumbia S.","574262","466097","","","","",1,2,0,6,2,6,3,"","","","","","",1.44,2.62,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0
"16548986",2021,3,"ATP Chall",1614597000,"01 Mar 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Ehrat S.","Esteve L. E.","624460","397043","","","","",2,1,2,3,6,6,2,6,7,"","","","",1.57,2.25,1.61,2.2,0,0,0,0,0,0,0,0,0,0,0,0
"71917750",2021,3,"ATP Chall",1614597600,"01 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Stricker D.","Ajdukovic D.","700214","657233",1018,309,10,161,1,2,1,5,7,6,4,6,2,"","","","",2.75,1.4,2.62,1.44,7,4,1,3,64,58,42,36,40,13,88,60
"47337695",2021,1,"ATP Tour",1614600600,"01 Mar 2021","Rotterdam ATP (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Basilashvili N.","Norrie C.","309924","701944",40,65,1405,1015,2,0,2,0,6,3,6,"","","","","","",4.5,1.18,3.75,1.25,2,4,3,2,41,65,35,59,100,63,38,0
"83716567",2021,3,"ATP Chall",1614602100,"01 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Basic M.","Karlovskiy E.","527695","629607",314,269,157,220,1,2,0,6,0,6,4,"","","","","","","","","","",5,1,2,3,64,46,54,36,42,20,80,58
"91540350",2021,3,"ATP Chall",1614602100,"01 Mar 2021","Gran Canaria 2 Chall. Men - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Zeppieri G.","Marti Pujolras A.","713412","846291","","","","",1,2,1,6,3,2,6,7,6,"","","","",1.5,2.5,1.53,2.37,"","","","","","","","","","","",""
"26602258",2021,3,"ATP Chall",1614603600,"01 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Barranco Cosano J.","Gaio F.","240560","494252",320,133,146,526,2,1,2,7,6,2,6,2,6,"","","","",2.37,1.53,2.25,1.57,0,6,4,1,54,63,38,46,50,33,67,50
"78289398",2021,3,"ATP Chall",1614605400,"01 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Celikbilek A.","Sultanov K.","368199","469743",286,327,196,138,1,2,0,6,4,6,1,"","","","","","",1.25,3.75,1.3,3.4,3,1,1,0,59,47,53,41,56,25,75,44
"37404478",2021,1,"ATP Tour",1614606000,"01 Mar 2021","Rotterdam ATP (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Nishikori K.","Auger-Aliassime F.","876588","710995",45,19,1355,2516,1,2,0,7,6,6,1,"","","","","","",3.4,1.33,2.75,1.4,1,7,1,1,74,65,35,26,100,0,100,0
"14161329",2021,3,"ATP Chall",1614606600,"01 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Sekiguchi S.","Ilkel C.","603279","433115",299,210,178,324,2,0,2,3,6,2,6,"","","","","","",4.5,1.18,3.75,1.25,2,2,0,1,55,70,30,45,100,80,20,0
"28175016",2021,1,"ATP Tour",1614607800,"01 Mar 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Munar J.","Altmaier D.","292653","677372","","","","",1,2,0,6,3,6,4,"","","","","","",1.36,3,1.4,2.75,2,4,0,1,78,63,38,22,40,0,100,60
"59506607",2021,1,"ATP Tour",1614607800,"01 Mar 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Velotti A.","Cerundolo F.","708388","986053","","","","",2,0,2,4,6,5,7,"","","","","","",3.5,1.28,3.25,1.33,1,2,0,4,52,60,40,48,33,50,50,67
"35893276",2021,3,"ATP Chall",1614607800,"01 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","RETIRED","Bonadio R.","Petrovic D.","128021","220020",295,154,177,458,1,0,0,5,2,"","","","","","","","",1.72,2,1.8,1.9,1,3,0,4,80,50,50,20,100,0,0,0
"81419242",2021,3,"ATP Chall",1614611400,"01 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Kavcic B.","Vrbensky M.","276062","191513",260,309,225,158,1,2,0,6,4,6,4,"","","","","","",1.53,2.37,1.57,2.25,0,1,2,6,55,47,53,45,50,44,56,50
"98892804",2021,1,"ATP Tour",1614613200,"01 Mar 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Klein L.","Escobedo E.","505077","965485","","","","",1,2,0,6,2,6,3,"","","","","","",1.72,2,1.72,2,7,1,1,1,88,57,43,12,60,0,0,40
"78456207",2021,3,"ATP Chall",1614613200,"01 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Sanchez Izquierdo N.","Pellegrino A.","939420","273580",361,284,120,194,1,2,1,5,7,7,5,6,3,"","","","",2.25,1.57,2.2,1.61,1,4,7,4,60,58,42,40,36,36,64,64
"91582473",2021,3,"ATP Chall",1614614400,"01 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Oliveira G.","Coppejans K.","303110","786070",291,182,182,387,2,0,2,5,7,6,7,"","","","","","",3.75,1.25,3.4,1.3,4,2,4,0,53,67,33,47,60,36,64,40
"83717245",2021,1,"ATP Tour",1614615000,"01 Mar 2021","Buenos Aires ATP","1/16-finals","clay",2,"FINISHED","FINISHED","Cecchinato M.","Djere L.","575829","350409",89,60,838,1068,2,1,2,7,6,2,6,3,6,"","","","",1.8,2,1.8,1.9,3,1,3,3,54,66,34,46,40,71,29,60
"57474934",2021,1,"ATP Tour",1614615000,"01 Mar 2021","Buenos Aires ATP - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Nagal S.","Kicker N.","432652","713937","","","","",1,2,1,2,6,6,2,6,3,"","","","",2,1.72,2,1.72,2,2,7,3,47,41,59,53,69,44,56,31
"24704691",2021,3,"ATP Chall",1614619500,"01 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Menendez-Maceiras A.","Trungelliti M.","382819","833134",261,257,225,226,2,0,2,0,6,2,6,"","","","","","",2.62,1.44,2.5,1.5,1,1,1,4,33,61,39,67,50,60,40,50
"35801011",2021,1,"ATP Tour",1614624000,"01 Mar 2021","Rotterdam ATP (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Haase R.","Murray A.","774770","756396",193,123,366,595,2,1,2,6,2,6,7,3,6,"","","","",2.75,1.44,2.5,1.5,9,6,4,2,62,64,36,38,50,43,57,50
"72545517",2021,1,"ATP Tour",1614624300,"01 Mar 2021","Buenos Aires ATP","1/16-finals","clay",2,"FINISHED","FINISHED","Koepfer D.","Tirante T. A.","114285","799088",71,386,966,111,1,2,1,2,6,6,3,6,4,"","","","",1.61,2.3,1.61,2.2,2,4,2,2,71,66,34,29,40,33,67,60
"22953505",2021,1,"ATP Tour",1614633000,"01 Mar 2021","Buenos Aires ATP","1/16-finals","clay",2,"FINISHED","FINISHED","Andujar P.","Londero J. I.","376795","283131",57,90,1079,832,1,2,0,6,3,6,0,"","","","","","",1.8,2,1.8,1.9,2,0,1,2,59,42,58,41,45,10,90,55
"62494349",2021,1,"ATP Tour",1614634500,"01 Mar 2021","Rotterdam ATP (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Fucsovics M.","Opelka R.","912183","390043",59,38,1072,1457,1,2,1,7,6,6,7,7,6,"","","","",1.61,2.3,1.61,2.2,9,17,3,1,76,70,30,24,14,50,50,86
"41489171",2021,1,"ATP Tour",1614640200,"01 Mar 2021","Buenos Aires ATP","1/16-finals","clay",2,"FINISHED","FINISHED","Carballes Baena R.","Monteiro T.","921784","261646",97,74,786,954,2,0,2,2,6,3,6,"","","","","","",2.75,1.44,2.5,1.5,3,2,2,1,51,69,31,49,33,56,44,67
"46104658",2021,3,"ATP Chall",1614658200,"02 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Popko D.","Skatov T.","684679","508090",180,454,391,84,2,0,2,4,6,4,6,"","","","","","",1.22,4,1.28,3.5,5,3,5,2,52,61,39,48,50,36,64,50
"22901305",2021,3,"ATP Chall",1614659700,"02 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Lenz J.","Gunneswaran P.","861082","561713",252,138,230,516,2,1,2,6,3,2,6,3,6,"","","","","","","","",5,8,5,0,64,76,24,36,50,43,57,50
"35886345",2021,3,"ATP Chall",1614665700,"02 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Nedovyesov A.","Manafov V.","133599","378647",336,550,131,59,2,0,2,5,7,3,6,"","","","","","",1.72,2,1.8,1.9,7,2,3,3,60,71,29,40,0,25,75,100
"76282417",2021,3,"ATP Chall",1614666600,"02 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Daniel T.","Peniston R.","646738","362646",120,378,602,115,1,2,0,6,2,6,4,"","","","","","",1.5,2.5,1.57,2.25,3,1,2,1,61,56,44,39,44,13,88,56
"98260208",2021,3,"ATP Chall",1614669000,"02 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Molleker R.","Durasovic V.","749672","145031",226,345,277,129,2,0,2,6,7,4,6,"","","","","","",1.66,2.1,1.72,2,3,6,3,0,60,77,23,40,25,18,82,75
"95541378",2021,3,"ATP Chall",1614669000,"02 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Gakhov I.","Kopriva V.","713972","115222",497,305,72,170,2,1,2,5,7,6,1,6,7,"","","","",3,1.36,2.62,1.44,2,5,2,1,56,57,43,44,64,42,58,36
"74679510",2021,3,"ATP Chall",1614672300,"02 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Kwon S.","Rola B.","614106","600096",81,161,877,433,1,2,0,7,5,6,2,"","","","","","",1.28,3.5,1.33,3.25,2,4,6,5,59,50,50,41,63,22,78,38
"43009884",2021,3,"ATP Chall",1614675600,"02 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Quiroz R.","Lee D. H.","338092","464420",266,288,224,193,1,2,0,6,2,6,2,"","","","","","",1.4,2.75,1.44,2.62,1,0,3,3,61,45,55,39,38,20,80,62
"25197578",2021,3,"ATP Chall",1614678600,"02 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","McDonald M.","Schnur B.","476352","848198",139,215,515,305,1,2,1,6,3,4,6,6,4,"","","","",1.1,7,1.14,5.5,9,10,2,3,66,61,39,34,36,33,67,64
"11627014",2021,3,"ATP Chall",1614678600,"02 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Sijsling I.","Dubrivnyy A.","423708","482780",298,436,178,90,2,1,2,6,3,4,6,3,6,"","","","",1.4,2.75,1.44,2.62,5,4,1,2,65,64,36,35,50,38,63,50
"32869756",2021,1,"ATP Tour",1614679800,"02 Mar 2021","Rotterdam ATP (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","De Minaur A.","Millman J.","284548","884527",23,39,2155,1421,1,2,0,6,1,6,4,"","","","","","",1.16,5,1.22,4,5,1,0,1,65,47,53,35,75,67,33,25
"89697383",2021,3,"ATP Chall",1614679800,"02 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Giustino L.","Couacaud E.","337733","335034",158,216,444,305,2,1,2,6,7,7,5,1,6,"","","","",2.2,1.61,2.1,1.66,1,6,4,2,57,60,40,43,33,38,62,67
"24291292",2021,3,"ATP Chall",1614679800,"02 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","RETIRED","Lestienne C.","Gimeno Valero C.","711489","873072",217,399,296,104,2,0,1,4,6,1,3,"","","","","","",2.25,1.57,2.2,1.61,2,2,3,5,48,70,30,52,100,38,63,0
"35465801",2021,3,"ATP Chall",1614679800,"02 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Milojevic N.","Robredo T.","302790","489909",149,220,479,284,1,2,0,6,2,6,3,"","","","","","",1.5,2.5,1.53,2.37,6,0,4,5,65,47,53,35,38,25,75,62
"18928394",2021,3,"ATP Chall",1614681000,"02 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Pecotic M.","Kuznetsov An.","298892","473032",343,508,129,69,2,0,2,6,7,2,6,"","","","","","",3.25,1.33,3,1.36,0,2,2,5,55,66,34,45,50,60,40,50
"80871750",2021,3,"ATP Chall",1614683700,"02 Mar 2021","Nur-Sultan 2 Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","RETIRED","Polansky P.","Blanch U.","408054","695936",218,244,286,242,1,1,0,7,6,4,3,"","","","","","",2.62,1.44,2.5,1.5,7,11,1,3,70,63,37,30,50,50,50,50
"67111146",2021,3,"ATP Chall",1614684900,"02 Mar 2021","St. Petersburg Chall. Men (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Gabashvili T.","Kotov P.","679318","627199",249,265,240,224,2,0,2,4,6,2,6,"","","","","","",2.75,1.4,2.62,1.44,2,5,0,0,58,72,28,42,50,40,60,50
"67085072",2021,3,"ATP Chall",1614685200,"02 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Ortega-Olmedo R.","Molcan A.","287612","583404",297,308,173,158,2,0,2,3,6,6,7,"","","","","","",5,1.16,4,1.22,2,2,1,0,55,70,30,45,33,13,87,67
"21847848",2021,1,"ATP Tour",1614685800,"02 Mar 2021","Rotterdam ATP (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Giron M.","Rublev A.","123040","433587",80,8,889,4609,2,0,2,6,7,3,6,"","","","","","",6,1.12,4.5,1.18,9,3,3,4,60,71,29,40,20,50,50,80
"58891813",2021,3,"ATP Chall",1614685800,"02 Mar 2021","Gran Canaria 2 Chall. Men","1/16-finals","clay",2,"FINISHED","FINISHED","Alcaraz C.","Jianu F. C.","115728","574262",127,387,554,110,1,2,1,6,3,6,7,6,1,"","","","",1.12,6,1.16,5,4,1,3,2,75,63,38,25,44,100,0,56
"72703623",2021,1,"ATP Tour",1614686700,"02 Mar 2021","Rotterdam ATP (indoor)","1/16-finals","hard",1,"FINISHED","FINISHED","Hurkacz H.","Mannarino A.","125963","136276",30,36,1735,1641,1,2,0,6,3,7,6,"","","","","","",1.8,2,1.8,1.9,17,1,2,0,62,56,44,38,33,25,75,67
